line_id,order_id,sale_date,customer_id,city,sales_channel,customer_segment,payment_method,product_id,product_name,category,brand,promo_campaign,discount_pct,quantity,unit_price_rub,unit_cost_rub,returned
L001444,ORD003110,2025-03-04,C00028,Новосибирск,Сайт,Регулярный,Карта,P023,Телевизоры Hisense Model 23,Телевизоры,Hisense,Без акции,0.0651,1,152222.23,104669.59,0
L001445,ORD000408,2025-05-05,C02291,Самара,Маркетплейс,Регулярный,Карта,P018,Ноутбуки ASUS Model 18,Ноутбуки,ASUS,Без акции,0.0658,2,42501.8,34219.49,0
L001446,ORD004510,2025-06-26,C00997,Самара,Маркетплейс,Новый,Карта,P029,Бытовая техника LG Model 29,Бытовая техника,LG,Без акции,0.0614,1,89835.71,71591.58,0
L001447,ORD002759,2025-08-06,C00796,Санкт-Петербург,Магазин,Регулярный,Карта,P017,Ноутбуки Lenovo Model 17,Ноутбуки,Lenovo,Back-to-school,0.092,1,70554.83,49305.26,0
L001448,ORD005478,2025-10-11,C00292,Екатеринбург,Магазин,Регулярный,Карта,P014,Ноутбуки Acer Model 14,Ноутбуки,Acer,Без акции,0.006,1,72209.34,42299.98,0
L001449,ORD001336,2025-10-10,C00985,Екатеринбург,Сайт,Новый,Рассрочка,P010,Смартфоны realme Model 10,Смартфоны,realme,Weekend,0.0912,1,39494.23,27005.46,0
L001450,ORD004476,2025-05-06,C00073,Санкт-Петербург,Магазин,Регулярный,Карта,P033,Бытовая техника Samsung Model 33,Бытовая техника,Samsung,Weekend,0.1242,1,22453.23,17271.37,0
L001451,ORD004681,2025-10-06,C01024,Санкт-Петербург,Сайт,Регулярный,Карта,P005,Смартфоны realme Model 05,Смартфоны,realme,Без акции,0.0267,1,48804.35,32048.61,0
L001452,ORD005334,2025-12-16,C01899,Санкт-Петербург,Сайт,Регулярный,СБП,P047,Аксессуары Baseus Model 47,Аксессуары,Baseus,Новый год,0.1371,3,535.66,398.14,0
L001453,ORD005259,2025-06-19,C00177,Казань,Маркетплейс,Регулярный,Рассрочка,P021,Телевизоры Sony Model 21,Телевизоры,Sony,Weekend,0.0613,2,24155.73,17393.49,0
L001454,ORD001924,2025-09-02,C00732,Екатеринбург,Сайт,Регулярный,Карта,P053,Аксессуары Samsung Model 53,Аксессуары,Samsung,Без акции,0.023,1,1755.99,1385.06,0
L001455,ORD003819,2025-12-02,C02177,Самара,Сайт,Новый,Карта,P041,Аудио Philips Model 41,Аудио,Philips,Weekend,0.0636,1,2953.32,2203.45,0
L001456,ORD003630,2025-09-02,C00585,Москва,Магазин,VIP,Карта,P026,Телевизоры Sony Model 26,Телевизоры,Sony,Back-to-school,0.1048,3,27399.83,19312.35,0
L001457,ORD005595,2025-10-03,C01226,Москва,Маркетплейс,Регулярный,СБП,P044,Аудио Marshall Model 44,Аудио,Marshall,Без акции,0.049,1,43481.45,34241.57,0
L001458,ORD005318,2025-01-22,C01521,Москва,Магазин,Регулярный,Рассрочка,P039,Аудио Marshall Model 39,Аудио,Marshall,Без акции,0.0173,1,36500.82,25830.51,0
L001459,ORD001928,2025-03-21,C01918,Екатеринбург,Магазин,Новый,Карта,P032,Бытовая техника Bosch Model 32,Бытовая техника,Bosch,Без акции,0.045,1,64251.63,42579.7,0
L001460,ORD005608,2025-12-04,C00012,Новосибирск,Сайт,VIP,Карта,P056,Игровая техника Microsoft Model 56,Игровая техника,Microsoft,Weekend,0.0702,1,6796.4,3976.31,0
L001461,ORD004292,2025-11-08,C01281,Москва,Магазин,Новый,Наличные,P025,Телевизоры LG Model 25,Телевизоры,LG,Weekend,0.063,1,167793.49,114334.44,0
L001462,ORD003438,2025-03-19,C02130,Санкт-Петербург,Маркетплейс,Регулярный,Карта,P044,Аудио Marshall Model 44,Аудио,Marshall,Без акции,0.0518,1,42024.75,35861.2,0
L001463,ORD002047,2025-10-02,C00243,Санкт-Петербург,Магазин,Регулярный,Карта,P030,Бытовая техника Philips Model 30,Бытовая техника,Philips,Weekend,0.1115,1,12438.79,7514.77,0
L001464,ORD000818,2025-07-28,C02023,Санкт-Петербург,Магазин,Регулярный,Карта,P017,Ноутбуки Lenovo Model 17,Ноутбуки,Lenovo,Без акции,0.0525,1,69463.66,50719.81,0
L001465,ORD001779,2025-12-16,C00948,Санкт-Петербург,Сайт,Регулярный,Карта,P059,Игровая техника HyperX Model 59,Игровая техника,HyperX,Новый год,0.1388,1,35162.39,22313.87,0
L001466,ORD000578,2025-12-27,C00494,Санкт-Петербург,Магазин,Регулярный,Карта,P058,Игровая техника ASUS Model 58,Игровая техника,ASUS,Новый год,0.1372,1,14309.14,9688.43,0
L001467,ORD000943,2025-04-21,C01313,Санкт-Петербург,Магазин,Регулярный,Карта,P022,Телевизоры TCL Model 22,Телевизоры,TCL,Без акции,0.0274,1,43105.73,30634.63,1
L001468,ORD000857,2025-01-24,C01094,Самара,Маркетплейс,Регулярный,Карта,P005,Смартфоны realme Model 05,Смартфоны,realme,Без акции,0.0868,2,42822.4,31577.75,0
L001469,ORD002555,2025-12-16,C01507,Казань,Магазин,Регулярный,Карта,P057,Игровая техника Logitech Model 57,Игровая техника,Logitech,Новый год,0.1875,2,75672.99,53799.05,0
L001470,ORD000147,2025-09-17,C01378,Москва,Маркетплейс,Регулярный,Карта,P012,Ноутбуки Lenovo Model 12,Ноутбуки,Lenovo,Back-to-school,0.1202,1,186531.43,145195.4,0
L001471,ORD000938,2025-06-27,C01108,Москва,Магазин,Регулярный,Карта,P038,Аудио Sony Model 38,Аудио,Sony,Без акции,0.04,1,17359.62,12730.08,0
L001472,ORD000073,2025-11-23,C01855,Москва,Магазин,Новый,Карта,P038,Аудио Sony Model 38,Аудио,Sony,Black Friday,0.1782,1,16802.42,13657.81,0
L001473,ORD001972,2025-07-23,C00757,Казань,Магазин,VIP,Карта,P020,Телевизоры LG Model 20,Телевизоры,LG,Без акции,0.0297,2,65420.07,48815.68,1
L001474,ORD000704,2025-08-27,C01498,Москва,Маркетплейс,Новый,Карта,P013,Ноутбуки ASUS Model 13,Ноутбуки,ASUS,Back-to-school,0.1353,3,83260.1,51915.25,0
L001475,ORD005297,2025-12-24,C00250,Москва,Магазин,Регулярный,СБП,P010,Смартфоны realme Model 10,Смартфоны,realme,Новый год,0.1035,1,41721.74,27174.26,0
L001476,ORD005155,2025-04-11,C02032,Москва,Сайт,Регулярный,Рассрочка,P016,Ноутбуки Apple Model 16,Ноутбуки,Apple,Weekend,0.0594,2,118383.17,95907.36,0
L001477,ORD002309,2025-01-04,C02231,Санкт-Петербург,Маркетплейс,Регулярный,Карта,P020,Телевизоры LG Model 20,Телевизоры,LG,Без акции,0.0626,1,64860.31,47710.87,0
L001478,ORD000184,2025-01-27,C00502,Казань,Маркетплейс,Новый,Карта,P060,Игровая техника Sony Model 60,Игровая техника,Sony,Без акции,0.0473,2,6940.6,4426.36,0
L001479,ORD003383,2025-04-04,C01382,Санкт-Петербург,Магазин,Новый,Карта,P008,Смартфоны Xiaomi Model 08,Смартфоны,Xiaomi,Weekend,0.0653,1,98612.12,53474.85,0
L001480,ORD001934,2025-01-10,C00890,Москва,Магазин,Новый,Карта,P032,Бытовая техника Bosch Model 32,Бытовая техника,Bosch,Weekend,0.05,1,64408.6,43710.83,0
L001481,ORD004729,2025-12-15,C01328,Самара,Магазин,Регулярный,Карта,P027,Бытовая техника Bosch Model 27,Бытовая техника,Bosch,Новый год,0.0923,1,7973.95,6274.71,0
L001482,ORD003347,2025-11-23,C01142,Самара,Магазин,Регулярный,Карта,P035,Бытовая техника Philips Model 35,Бытовая техника,Philips,Black Friday,0.1658,1,8137.32,4801.9,0
L001483,ORD001145,2025-12-05,C00031,Самара,Сайт,Регулярный,СБП,P053,Аксессуары Samsung Model 53,Аксессуары,Samsung,Без акции,0.047,1,1754.66,1438.59,0
L001484,ORD002589,2025-07-23,C00433,Самара,Магазин,Регулярный,Карта,P051,Аксессуары Xiaomi Model 51,Аксессуары,Xiaomi,Weekend,0.0691,2,2552.38,1661.24,0
L001485,ORD001403,2025-11-25,C01350,Москва,Магазин,Регулярный,Карта,P043,Аудио Sony Model 43,Аудио,Sony,Black Friday,0.2002,1,7544.03,5093.65,0
L001486,ORD003648,2025-10-19,C01513,Москва,Магазин,Регулярный,Карта,P033,Бытовая техника Samsung Model 33,Бытовая техника,Samsung,Weekend,0.0846,1,23216.36,18376.55,0
L001487,ORD000897,2025-05-11,C01756,Новосибирск,Магазин,VIP,СБП,P002,Смартфоны Samsung Model 02,Смартфоны,Samsung,Без акции,0.0453,1,100561.07,71400.76,0
L001488,ORD002305,2025-09-05,C00427,Екатеринбург,Сайт,Регулярный,Карта,P002,Смартфоны Samsung Model 02,Смартфоны,Samsung,Без акции,0.0261,1,94456.79,68861.07,0
L001489,ORD001757,2025-07-04,C00398,Казань,Сайт,VIP,Карта,P004,Смартфоны Honor Model 04,Смартфоны,Honor,Без акции,0.0715,2,20698.22,15940.68,0
L001490,ORD005876,2025-04-27,C02382,Казань,Маркетплейс,VIP,СБП,P020,Телевизоры LG Model 20,Телевизоры,LG,Без акции,0.0398,1,64384.0,50057.06,1
L001491,ORD002876,2025-10-22,C00987,Новосибирск,Сайт,VIP,СБП,P025,Телевизоры LG Model 25,Телевизоры,LG,Без акции,0.0391,1,172419.66,112524.79,0
L001492,ORD000119,2025-03-05,C00971,Санкт-Петербург,Маркетплейс,Регулярный,Карта,P021,Телевизоры Sony Model 21,Телевизоры,Sony,Weekend,0.0946,1,24458.52,17927.21,0
L001493,ORD005010,2025-05-03,C01168,Казань,Магазин,Новый,Карта,P012,Ноутбуки Lenovo Model 12,Ноутбуки,Lenovo,Без акции,0.019,2,186786.67,140560.92,0
L001494,ORD005439,2025-12-30,C00399,Новосибирск,Сайт,Регулярный,СБП,P044,Аудио Marshall Model 44,Аудио,Marshall,Новый год,0.1374,1,41352.86,34131.37,0
L001495,ORD005479,2025-09-14,C00080,Москва,Магазин,Регулярный,СБП,P059,Игровая техника HyperX Model 59,Игровая техника,HyperX,Без акции,0.0471,1,35148.83,21332.28,0
L001496,ORD000247,2025-05-07,C00042,Санкт-Петербург,Сайт,Новый,СБП,P022,Телевизоры TCL Model 22,Телевизоры,TCL,Без акции,0.068,1,43270.71,30496.44,0
L001497,ORD001582,2025-05-15,C00219,Новосибирск,Маркетплейс,Регулярный,СБП,P035,Бытовая техника Philips Model 35,Бытовая техника,Philips,Без акции,0.0535,1,7516.8,4773.08,0
L001498,ORD000739,2025-03-20,C00364,Новосибирск,Сайт,Регулярный,Карта,P002,Смартфоны Samsung Model 02,Смартфоны,Samsung,Без акции,0.0426,1,99055.24,71915.99,0
L001499,ORD000297,2025-04-04,C00913,Самара,Магазин,Регулярный,Наличные,P001,Смартфоны Apple Model 01,Смартфоны,Apple,Weekend,0.0564,1,61890.87,49443.87,0
L001500,ORD004057,2025-12-28,C02227,Екатеринбург,Магазин,Новый,Карта,P053,Аксессуары Samsung Model 53,Аксессуары,Samsung,Новый год,0.1562,1,1739.77,1398.28,0
L001501,ORD004907,2025-08-27,C02045,Самара,Магазин,Регулярный,Карта,P011,Ноутбуки Apple Model 11,Ноутбуки,Apple,Back-to-school,0.0908,1,120502.89,83863.39,0
L001502,ORD004366,2025-12-13,C00243,Москва,Магазин,Регулярный,СБП,P031,Бытовая техника Haier Model 31,Бытовая техника,Haier,Новый год,0.1881,1,9935.8,6933.05,0
L001503,ORD001303,2025-04-28,C02090,Москва,Магазин,Регулярный,Карта,P038,Аудио Sony Model 38,Аудио,Sony,Без акции,0.0506,1,17771.73,13334.09,0
L001504,ORD001717,2025-07-19,C01257,Санкт-Петербург,Сайт,Регулярный,Карта,P058,Игровая техника ASUS Model 58,Игровая техника,ASUS,Без акции,0.0374,1,13547.65,9660.5,0
L001505,ORD003868,2025-03-20,C00511,Москва,Сайт,VIP,СБП,P004,Смартфоны Honor Model 04,Смартфоны,Honor,Weekend,0.055,1,20554.53,15817.76,0
L001506,ORD000865,2025-11-13,C00163,Екатеринбург,Сайт,Регулярный,СБП,P008,Смартфоны Xiaomi Model 08,Смартфоны,Xiaomi,Без акции,0.04,1,88832.06,55801.46,0
L001507,ORD003070,2025-12-09,C01406,Москва,Магазин,Регулярный,СБП,P050,Аксессуары Logitech Model 50,Аксессуары,Logitech,Без акции,0.0043,1,15453.63,12381.62,0
L001508,ORD004090,2025-03-05,C00117,Санкт-Петербург,Магазин,VIP,Карта,P035,Бытовая техника Philips Model 35,Бытовая техника,Philips,Weekend,0.057,1,8183.33,5029.98,0
L001509,ORD000547,2025-06-05,C01825,Москва,Магазин,Регулярный,Наличные,P056,Игровая техника Microsoft Model 56,Игровая техника,Microsoft,Weekend,0.0926,1,6398.84,3892.88,0
L001510,ORD005806,2025-06-08,C01571,Москва,Сайт,VIP,СБП,P042,Аудио JBL Model 42,Аудио,JBL,Без акции,0.0374,2,66962.67,51762.5,0
L001511,ORD002666,2025-04-16,C01304,Самара,Сайт,Регулярный,Рассрочка,P013,Ноутбуки ASUS Model 13,Ноутбуки,ASUS,Без акции,0.0636,2,84800.61,51675.65,0
L001512,ORD000893,2025-11-01,C02381,Новосибирск,Магазин,Регулярный,Карта,P012,Ноутбуки Lenovo Model 12,Ноутбуки,Lenovo,Без акции,0.0643,1,184633.94,144558.82,0
L001513,ORD005223,2025-10-17,C01610,Екатеринбург,Сайт,Регулярный,Рассрочка,P013,Ноутбуки ASUS Model 13,Ноутбуки,ASUS,Без акции,0.0621,1,84676.1,50152.78,0
